CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age Group,Group,Member,Travelling_Solo,Group_size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,44.0,0.0,6.5722825426940075,5.1647859739235145,0.0,0.0,True,5,6739,1,1,1,6,1,0,0,0,1,0,0,6.790097235513905,0,2,1,0,0,0,0,1
0,37.0,0.0,7.0825485693553,1.6094379124341003,6.1224928095143865,4.276666119016055,True,5,6741,1,0,2,6,1,0,0,0,1,0,0,7.450660796211539,0,0,1,0,0,0,0,1
0,18.0,4.6443908991413725,0.0,5.204006687076795,7.385230923066573,3.1354942159291497,False,2,6741,2,0,2,5,1,0,0,0,0,1,0,7.559038255443384,0,0,1,0,0,0,1,0
0,33.0,7.161622002939187,1.0986122886681098,0.0,0.0,0.6931471805599453,True,5,6742,1,1,1,5,1,0,0,0,0,1,0,7.163946684342547,0,2,1,0,0,0,0,1
0,21.0,7.126890808898808,0.0,7.02108396428914,0.0,1.3862943611198906,False,3,6744,1,0,5,5,0,0,0,0,0,1,0,7.769378609513984,0,0,0,0,1,0,0,1
0,38.0,7.4489161025442,2.833213344056216,3.6888794541139363,0.0,3.8918202981106265,False,5,6744,2,0,5,5,0,0,0,0,0,1,0,7.507141079727608,0,0,0,0,1,0,0,1
0,16.0,7.198931240688173,0.0,7.869019376499023,0.0,0.0,False,2,6744,3,0,5,3,0,1,0,0,0,0,0,8.281977058867758,0,0,0,0,1,1,0,0
1,58.0,0.0,5.267858159063328,0.0,0.0,0.0,False,6,6744,4,0,5,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,41.0,7.093404625868766,6.6293632534374485,4.948759890378168,0.0,0.0,False,5,6744,5,0,5,4,0,0,1,0,0,0,0,7.649692623711514,0,0,0,0,1,0,0,1
0,28.0,6.302618975744905,0.0,6.218600119691729,0.0,0.0,False,4,6745,1,1,1,5,0,0,0,0,0,1,0,6.953684210870537,0,2,1,0,0,0,1,0
1,28.0,0.0,0.0,0.0,0.0,0.0,True,4,6746,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,31.0,4.935526195591868,0.0,0.0,0.0,0.0,True,4,6747,1,1,1,2,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,27.0,0.0,0.0,0.0,2.772588722239781,0.0,True,4,6748,1,0,4,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,7.0,0.0,0.0,0.0,0.0,5.196653712771536,True,1,6748,2,0,4,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,25.0,7.384610383176974,3.4011973816621555,1.9459101490553132,0.0,0.0,False,3,6748,3,0,4,5,1,0,0,0,0,1,0,7.406103381237015,0,0,0,0,1,0,0,1
0,34.0,6.154858094016418,0.0,1.0986122886681098,3.828641396489095,6.29156913955832,False,5,6748,4,0,4,3,1,1,0,0,0,0,0,6.961296045910167,0,2,0,0,1,0,0,1
0,21.0,0.0,2.6390573296152584,6.70196036600254,0.0,0.0,True,3,6749,1,1,1,6,0,0,0,0,1,0,0,6.717804695023691,0,2,1,0,0,0,0,1
0,29.0,0.0,4.564348191467836,6.052089168924417,0.6931471805599453,5.8998973535824915,False,4,6750,1,1,1,6,0,0,0,0,1,0,0,6.785587645007929,0,2,1,0,0,0,0,1
1,23.0,0.0,0.0,0.0,0.0,0.0,True,3,6751,1,0,2,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
1,31.0,0.0,0.0,0.0,0.0,0.0,False,4,6751,2,0,2,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,50.0,0.0,0.0,0.0,0.0,0.0,True,5,6753,1,0,2,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,25.0,0.0,0.0,0.0,0.0,0.0,False,3,6753,2,0,2,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,25.0,0.0,8.345217926676428,0.0,1.0986122886681098,6.799055862058796,True,3,6754,1,1,1,2,1,1,0,0,0,0,0,8.53856321715243,0,0,0,1,0,0,0,1
0,23.0,0.0,0.0,2.5649493574615367,6.588926477533519,2.995732273553991,False,3,6756,1,0,3,5,0,0,0,0,0,1,0,6.630683385642372,0,2,1,0,0,0,0,1
0,46.0,0.0,0.0,6.612041034833092,1.6094379124341003,1.9459101490553132,True,5,6756,2,0,3,6,0,0,0,0,1,0,0,6.625392368007956,0,2,1,0,0,0,1,0
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,6756,3,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,53.0,7.583247524303362,0.0,6.455198563340122,0.0,0.0,False,6,6757,1,1,1,5,1,0,0,0,0,1,0,7.8632667240095735,0,0,0,0,1,0,0,1
0,25.0,4.343805421853684,6.398594934535208,0.0,0.0,3.258096538021482,False,3,6758,1,1,1,5,0,0,0,0,0,1,0,6.553933404025811,0,1,1,0,0,1,0,0
0,30.0,3.9512437185814275,0.0,7.2254814727822945,0.0,1.791759469228055,True,4,6760,1,1,1,5,0,0,0,0,0,1,0,7.265429723253953,0,2,0,0,1,0,1,0
1,18.0,0.0,0.0,0.0,0.0,0.0,True,2,6761,1,0,2,5,0,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,20.0,0.0,0.0,0.0,0.0,0.0,False,3,6761,2,0,2,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,54.0,0.0,6.558197802812269,0.0,0.0,0.0,False,6,6762,1,1,1,5,1,0,0,0,0,1,0,6.558197802812269,0,1,1,0,0,1,0,0
0,20.0,0.0,4.584967478670572,6.587550014824796,3.295836866004329,4.653960350157523,True,3,6763,1,1,1,6,0,0,0,0,1,0,0,6.859614903654202,0,2,1,0,0,0,0,1
0,32.0,7.9854843567338225,4.110873864173311,6.546785410760524,0.0,0.0,False,4,6764,1,0,2,5,1,0,0,0,0,1,0,8.214465160759186,0,0,0,0,1,0,0,1
0,31.0,4.343805421853684,0.0,7.782807262839695,4.634728988229636,3.1780538303479458,True,4,6764,2,0,2,5,1,0,0,0,0,1,0,7.8632667240095735,0,0,0,0,1,0,0,1
1,55.0,0.0,0.0,0.0,0.0,0.0,True,6,6765,1,1,1,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,16.0,5.991464547107982,0.0,1.3862943611198906,0.0,4.927253685157205,False,2,6766,1,0,3,6,0,0,0,0,1,0,0,6.29156913955832,0,1,1,0,0,0,1,0
1,0.0,0.0,0.0,0.0,0.0,0.0,True,0,6766,2,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,3.0,0.0,0.0,0.0,0.0,0.0,True,0,6766,3,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,33.0,3.871201010907891,0.0,0.0,5.197342590837699,8.022240916806537,False,5,6773,1,1,1,5,0,0,0,0,0,1,0,8.037543185118697,0,0,1,0,0,0,0,1
1,45.0,0.0,0.0,5.8664680569332965,0.0,0.0,True,5,6774,1,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,6.0,0.0,0.0,0.0,0.0,0.0,False,1,6774,2,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,33.0,0.0,0.0,6.558197802812269,0.0,0.0,False,5,6774,3,0,3,5,0,0,0,0,0,1,0,6.558197802812269,0,1,1,0,0,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,6775,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
0,24.0,0.6931471805599453,0.0,0.0,6.539585955617669,0.0,False,3,6776,1,1,1,5,0,0,0,0,0,1,0,6.541029999189903,0,1,1,0,0,1,0,0
0,47.0,0.0,6.63200177739563,0.0,0.0,7.257002707092073,False,5,6778,1,1,1,5,1,0,0,0,0,1,0,7.685243607975833,0,0,1,0,0,0,0,1
0,37.0,0.0,8.97727273946428,5.602118820879701,0.6931471805599453,5.777652323222656,True,5,6779,1,0,4,1,1,1,0,0,0,0,0,9.049467146388098,0,0,0,1,0,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,6779,2,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
1,44.0,0.0,0.0,0.0,0.0,0.0,True,5,6779,3,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,11.0,0.0,0.0,0.0,0.0,0.0,True,1,6779,4,0,4,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,6780,1,0,2,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,39.0,7.681560362559537,3.4339872044851463,7.29505641646263,0.0,0.0,True,5,6780,2,0,2,2,1,1,0,0,0,0,0,8.207946941048617,0,0,0,1,0,0,0,1
0,15.0,5.790661572848696,0.0,6.280395838960195,4.290459441148391,0.0,False,2,6782,1,1,1,5,1,0,0,0,0,1,0,6.406879986069314,0,1,1,0,0,0,1,0
0,60.0,0.0,0.0,0.0,2.1972245773362196,6.54965074223381,False,6,6784,1,0,2,6,1,0,0,0,1,0,0,6.561030665896573,0,1,1,0,0,1,0,0
0,49.0,0.0,5.905361848054571,0.0,0.0,5.996452088619021,True,5,6784,2,0,2,6,1,0,0,0,1,0,0,6.643789733147672,0,2,1,0,0,0,0,1
0,23.0,2.1972245773362196,5.159055299214529,0.0,6.959398512133975,0.0,False,3,6786,1,1,1,5,0,0,0,0,0,1,0,7.1180162044653335,0,2,1,0,0,0,1,0
0,9.0,0.0,0.0,0.0,0.0,0.0,True,1,6787,1,0,7,5,0,0,0,0,0,1,0,0.0,1,3,1,0,0,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,6787,2,0,7,5,0,0,0,0,0,1,0,0.0,1,3,1,0,0,0,0,1
0,17.0,4.6913478822291435,1.6094379124341003,7.549082710812286,2.6390573296152584,0.0,False,2,6787,3,0,7,5,0,0,0,0,0,1,0,7.6128310304073565,0,0,1,0,0,0,0,1
1,42.0,0.0,0.0,0.0,0.0,0.0,True,5,6787,4,0,7,5,0,0,0,0,0,1,0,0.0,1,3,1,0,0,0,1,0
1,16.0,0.0,0.0,5.759952746123256,0.0,4.663439094112067,True,2,6787,5,0,7,5,0,0,0,0,0,1,0,0.0,1,3,1,0,0,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,6787,6,0,7,5,0,0,0,0,0,1,0,0.0,1,3,1,0,0,1,0,0
0,26.0,4.736198448394496,3.6635616461296463,0.0,0.0,6.447305862541213,False,4,6787,7,0,7,5,0,0,0,0,0,1,0,6.661854740545311,0,2,1,0,0,0,0,1
0,56.0,1.0986122886681098,6.602587892189336,0.0,4.276666119016055,0.0,False,6,6788,1,1,1,6,0,0,0,0,1,0,0,6.697034247666484,0,2,1,0,0,0,0,1
0,26.0,6.7650389767805414,0.0,0.0,0.0,0.0,True,4,6789,1,1,1,3,0,1,0,0,0,0,0,6.7650389767805414,0,2,0,0,1,1,0,0
0,41.0,4.983606621708336,0.0,7.776535028185241,3.4339872044851463,3.713572066704308,True,5,6792,1,1,1,5,0,0,0,0,0,1,0,7.8628820346414905,0,0,0,0,1,0,0,1
0,27.0,3.044522437723423,0.0,6.90875477931522,3.6109179126442243,0.0,True,4,6794,1,1,1,3,1,1,0,0,0,0,0,6.963189985870238,0,2,0,0,1,0,0,1
0,31.0,6.154858094016418,0.0,0.0,5.209486152841421,3.970291913552122,False,4,6796,1,1,1,6,0,0,0,0,1,0,0,6.558197802812269,0,1,1,0,0,0,0,1
0,40.0,1.3862943611198906,0.0,4.127134385045092,0.0,6.610696044717759,True,5,6798,1,1,1,5,0,0,0,0,0,1,0,6.693323668269949,0,2,1,0,0,0,0,1
1,40.0,0.0,0.0,0.0,0.0,0.0,True,5,6799,1,1,1,2,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,6800,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,50.0,0.0,8.894807371368625,4.919980925828125,4.584967478670572,6.089044875446846,True,5,6801,1,1,1,1,1,1,0,0,0,0,0,8.983063289380366,0,0,0,1,0,0,0,1
0,42.0,7.468513271496337,6.248042874508429,0.0,2.5649493574615367,6.511745329644728,False,5,6802,1,1,1,0,0,1,0,0,0,0,0,7.990238185720363,0,0,0,1,0,1,0,0
0,50.0,3.970291913552122,6.904750769961838,0.0,6.55250788703459,0.6931471805599453,False,5,6805,1,1,1,4,1,0,1,0,0,0,0,7.4673710669175595,0,0,0,1,0,0,0,1
0,39.0,2.70805020110221,6.369900982828227,5.739792912179234,0.0,0.0,True,5,6806,1,1,1,6,1,0,0,0,1,0,0,6.811244378601294,0,2,1,0,0,0,0,1
0,27.0,0.0,4.965904561170366,5.262690188904886,3.6635616461296463,6.396929655216146,False,4,6808,1,1,1,5,0,0,0,0,0,1,0,6.721425700790643,0,2,1,0,0,0,0,1
1,20.0,0.0,0.0,0.0,0.0,0.0,True,3,6810,1,0,5,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,30.0,6.645090969505644,2.4849066497880004,7.606387389772652,0.0,0.0,True,4,6810,2,0,5,4,1,0,1,0,0,0,0,7.933796874815411,0,0,0,0,1,0,0,1
1,16.0,5.262690188904886,0.0,0.0,0.0,0.0,True,2,6810,3,0,5,5,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,36.0,0.0,0.0,0.0,0.0,0.0,True,5,6810,4,0,5,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,68.0,0.0,0.0,0.0,0.0,0.0,True,6,6810,5,0,5,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,1,0,0
0,22.0,3.6635616461296463,2.995732273553991,5.855071922202427,5.384495062789089,4.7535901911063645,False,3,6813,1,1,1,5,0,0,0,0,0,1,0,6.6039438246004725,0,2,1,0,0,1,0,0
0,36.0,7.200424892944957,1.9459101490553132,8.963288275610298,0.0,0.0,True,5,6814,1,1,1,4,1,0,1,0,0,0,0,9.122164681072457,0,0,0,0,1,1,0,0
1,3.0,0.0,0.0,0.0,0.0,0.0,False,0,6816,1,0,6,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
0,28.0,6.851184927493743,0.0,0.0,0.0,4.330733340286331,False,4,6816,2,0,6,6,0,0,0,0,1,0,0,6.927557906278317,0,2,1,0,0,0,0,1
1,32.0,0.0,0.0,0.0,0.0,0.0,True,4,6816,3,0,6,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
0,10.0,0.0,0.0,0.0,0.0,0.0,True,1,6816,4,0,6,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,False,0,6816,5,0,6,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,1,0,0
1,9.0,0.0,0.0,0.0,0.0,0.0,True,1,6816,6,0,6,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,37.0,3.091042453358316,4.007333185232471,1.791759469228055,5.187385805840755,6.068425588244111,False,5,6817,1,1,1,5,1,0,0,0,0,1,0,6.536691597591305,0,1,1,0,0,0,0,1
0,31.0,3.4965075614664802,7.889084407035514,0.0,0.0,2.302585092994046,True,4,6818,1,1,1,5,0,0,0,0,0,1,0,7.904334842085095,0,0,1,0,0,0,0,1
0,31.0,5.683451704533053,0.0,0.0,7.307202314764738,0.0,False,4,6820,1,1,1,5,0,0,0,0,0,1,0,7.307202314764738,0,0,1,0,0,0,0,1
0,43.0,4.962844630259907,7.097548850614793,0.0,0.0,5.3230099791384085,False,5,6821,1,1,1,5,0,0,0,0,0,1,0,7.349230824613334,0,0,1,0,0,0,0,1
0,15.0,0.0,6.278521424165844,3.4011973816621555,0.0,5.099866427824199,False,2,6822,1,1,1,5,1,0,0,0,0,1,0,6.586171654854675,0,2,1,0,0,0,0,1
0,58.0,4.314546885606999,0.0,0.0,6.09807428216624,0.0,True,6,6824,1,1,1,6,1,0,0,0,1,0,0,6.09807428216624,0,1,1,0,0,0,0,1
1,30.0,0.0,0.0,0.0,0.0,0.0,True,4,6825,1,0,2,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,24.0,8.155362120328135,0.0,7.1204443723924875,1.0986122886681098,5.54907608489522,False,3,6825,2,0,2,5,1,0,0,0,0,1,0,8.512381634419015,0,0,0,0,1,0,0,1
0,49.0,0.0,4.248495242049359,4.532599493153256,7.3783837129967145,2.772588722239781,False,5,6826,1,1,1,6,1,0,0,0,1,0,0,7.482681828154651,0,0,1,0,0,0,0,1
0,73.0,5.204006687076795,0.6931471805599453,6.734591659972948,7.870547844507712,7.575584651557793,False,6,6827,1,0,4,0,1,1,0,0,0,0,0,8.628734566149145,0,0,0,1,0,1,0,0
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,6827,2,0,4,0,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,50.0,0.0,0.0,0.0,0.0,0.0,True,5,6827,3,0,4,0,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,12.0,0.0,0.0,0.0,0.0,0.0,True,1,6827,4,0,4,0,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,2.0,0.0,0.0,0.0,0.0,0.0,True,0,6829,1,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,49.0,5.87493073085203,6.1092475827643655,2.1972245773362196,0.0,0.0,False,5,6829,2,0,3,6,0,0,0,0,1,0,0,6.70073110954781,0,2,1,0,0,0,0,1
1,32.0,0.0,0.0,0.0,0.0,0.0,False,4,6829,3,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,24.415724013340743,0.0,0.0,0.0,0.0,0.0,False,3,6831,1,1,1,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,33.0,0.0,0.0,0.0,0.0,0.0,True,5,6832,1,1,1,5,0,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,23.0,2.0794415416798357,0.0,0.0,6.57507584059962,6.68586094706836,True,3,6833,1,1,1,4,1,0,1,0,0,0,0,7.329093736246592,0,0,1,0,0,0,0,1
1,23.0,0.0,0.0,0.0,0.0,4.201780515127602,True,3,6834,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
1,43.0,0.0,0.0,0.0,0.0,0.0,True,5,6837,1,1,1,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,36.0,7.556427969440253,0.0,0.0,1.0986122886681098,0.0,False,5,6839,1,1,1,5,1,0,0,0,0,1,0,7.557472901614746,0,0,1,0,0,0,0,1
1,26.0,0.0,0.0,0.0,0.0,0.0,True,4,6840,1,1,1,5,0,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
1,29.0,5.570740259001198,0.0,0.0,0.0,0.0,True,4,6841,1,1,1,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,1,0,0
1,21.0,0.0,0.0,0.0,0.0,0.0,True,3,6843,1,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,30.0,0.0,0.0,0.0,0.0,0.0,True,4,6843,2,0,2,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,23.0,4.276666119016055,0.0,7.227662498728654,0.0,6.792344427470809,False,3,6844,1,1,1,4,1,0,1,0,0,0,0,7.757051142032013,0,0,0,0,1,1,0,0
1,13.0,0.0,0.0,0.0,0.0,0.0,True,2,6848,1,1,1,3,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,22.0,6.601230118728877,4.9344739331306915,5.993961427306569,0.0,0.0,False,3,6850,1,0,3,5,0,0,0,0,0,1,0,6.773080375655535,0,2,1,0,0,0,0,1
1,25.0,0.0,0.0,0.0,0.0,0.0,False,3,6850,2,0,3,6,0,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
0,52.0,1.0986122886681098,3.8501476017100584,6.68586094706836,0.0,6.651571873589727,False,6,6850,3,0,3,4,0,0,1,0,0,0,0,7.3914152346753585,0,0,1,0,0,0,0,1
0,22.0,0.0,6.6240652277998935,2.9444389791664403,0.0,2.9444389791664403,True,3,6851,1,1,1,4,1,0,1,0,0,0,0,6.670766320845874,0,2,1,0,0,0,0,1
0,31.0,0.0,7.380879035564116,8.308691916838898,8.31752199628717,4.8283137373023015,False,4,6853,1,1,1,2,0,1,0,0,0,0,0,9.198369000194964,0,0,0,1,0,1,0,0
0,23.0,8.074649075066652,1.6094379124341003,5.497168225293202,0.0,0.0,False,3,6854,1,1,1,4,0,0,1,0,0,0,0,8.148734808937169,0,0,0,0,1,0,0,1
0,35.0,3.1354942159291497,0.0,7.07326971745971,0.0,3.5263605246161616,False,5,6857,1,1,1,5,1,0,0,0,0,1,0,7.118826249062078,0,2,1,0,0,0,1,0
1,26.0,0.0,0.0,0.0,0.0,0.0,True,4,6858,1,0,4,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,14.0,0.0,0.0,0.0,0.0,0.0,True,2,6858,2,0,4,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,39.0,0.0,4.110873864173311,0.0,5.739792912179234,8.449984441722787,False,5,6858,3,0,4,1,0,1,0,0,0,0,0,8.52615293278771,0,0,0,1,0,1,0,0
0,8.0,0.0,0.0,0.0,0.0,0.0,True,1,6858,4,0,4,1,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,29.0,0.0,0.0,0.0,0.0,0.0,True,4,6859,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
1,15.0,0.0,0.0,0.0,0.0,0.0,True,2,6861,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,1,0
1,48.0,0.0,0.0,0.0,0.0,0.0,True,5,6862,1,0,2,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,9.0,0.0,0.0,0.0,0.0,0.0,False,1,6862,2,0,2,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,25.0,0.0,2.3978952727983707,6.813444599510896,0.0,2.8903717578961645,False,3,6863,1,1,1,5,1,0,0,0,0,1,0,6.842683282238422,0,2,1,0,0,0,0,1
1,13.0,0.0,0.0,0.0,0.0,0.0,True,2,6864,1,0,2,0,0,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,25.0,0.0,0.0,0.0,0.0,0.0,True,3,6864,2,0,2,0,0,1,0,0,0,0,0,0.0,1,3,0,1,0,1,0,0
0,27.0,4.248495242049359,7.965198290612176,0.0,8.350666240520924,8.242493153187626,False,4,6865,1,0,2,3,1,1,0,0,0,0,0,9.303648549109834,0,0,0,1,0,0,0,1
1,32.0,0.0,0.0,0.0,0.0,0.0,True,4,6865,2,0,2,3,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
0,20.0,0.0,9.795846661018736,4.605170185988092,2.70805020110221,4.060443010546419,True,3,6866,1,0,2,2,1,1,0,0,0,0,0,9.805268145029668,0,0,0,1,0,1,0,0
0,40.0,8.716699572964293,8.932080438103307,6.7580945044277305,9.481740611853681,5.262690188904886,False,5,6866,2,0,2,2,1,1,0,0,0,0,0,10.234336867263503,0,0,0,1,0,1,0,0
0,18.0,0.0,2.9444389791664403,4.30406509320417,7.666221925662725,3.258096538021482,False,2,6868,1,1,1,5,0,0,0,0,0,1,0,7.719129840906732,0,0,1,0,0,0,0,1
0,21.0,0.0,0.0,6.804614520062624,1.3862943611198906,0.0,False,3,6869,1,1,1,5,0,0,0,0,0,1,0,6.807934943699926,0,2,1,0,0,0,0,1
0,38.0,5.25227342804663,0.6931471805599453,6.424869023905388,0.0,4.201780515127602,True,5,6871,1,1,1,6,1,0,0,0,1,0,0,6.694562058521095,0,2,1,0,0,0,0,1
0,62.0,5.8944028342648505,6.956545443151569,3.8501476017100584,4.653960350157523,6.721425700790643,True,6,6873,1,1,1,0,0,1,0,0,0,0,0,7.779466967458324,0,0,0,1,0,1,0,0
1,23.0,0.0,0.0,0.0,0.0,0.0,True,3,6879,1,1,1,6,1,0,0,0,1,0,0,0.0,1,3,1,0,0,0,0,1
0,48.0,7.692569648067906,0.0,5.153291594497779,0.6931471805599453,0.0,False,5,6880,1,0,2,5,1,0,0,0,0,1,0,7.768533300926033,0,0,0,0,1,0,0,1
1,27.0,0.0,0.0,0.0,0.0,0.0,False,4,6880,2,0,2,4,1,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
1,32.0,0.0,0.0,0.0,0.0,0.0,True,4,6882,1,0,2,5,0,0,0,0,0,1,0,0.0,1,3,0,0,1,1,0,0
0,53.0,0.0,0.0,0.0,0.0,0.0,False,6,6882,2,0,2,4,0,0,1,0,0,0,0,0.0,1,3,0,0,1,0,0,1
0,26.0,0.0,0.0,0.6931471805599453,0.0,5.988961416889864,True,4,6883,1,1,1,6,1,0,0,0,1,0,0,5.991464547107982,0,1,1,0,0,0,0,1
1,46.0,5.790661572848696,0.0,0.0,0.0,0.0,True,5,6885,1,1,1,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,32.0,0.0,5.7899601708972535,3.4657359027997265,1.791759469228055,6.302618975744905,False,4,6887,1,1,1,6,1,0,0,0,1,0,0,6.811244378601294,0,2,1,0,0,0,0,1
0,40.0,6.760414691083428,0.0,0.0,0.0,4.0943445622221,False,5,6889,1,1,1,5,1,0,0,0,0,1,0,6.826545223556594,0,2,1,0,0,0,0,1
0,27.0,6.587550014824796,0.0,7.415175109613295,0.0,0.0,True,4,6891,1,1,1,3,0,1,0,0,0,0,0,7.777373602657861,0,0,0,0,1,0,0,1
0,28.0,0.0,6.507277712385012,0.0,0.6931471805599453,1.0986122886681098,True,4,6892,1,1,1,5,1,0,0,0,0,1,0,6.511745329644728,0,1,1,0,0,0,0,1
1,29.0,0.0,0.0,0.0,0.0,0.0,True,4,6893,1,1,1,1,1,1,0,0,0,0,0,0.0,1,3,0,1,0,0,0,1
1,37.0,0.0,0.0,0.0,0.0,0.0,True,5,6894,1,0,3,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,6894,2,0,3,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,12.0,0.0,0.0,0.0,0.0,0.0,True,1,6894,3,0,3,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,25.0,0.0,8.43663368355782,0.0,7.857867559331803,7.560080465021827,False,3,6895,1,1,1,2,0,1,0,0,0,0,0,9.117896081584902,0,0,0,1,0,0,0,1
0,6.0,6.161207321695077,0.0,6.3561076606958915,0.0,0.0,False,0,6896,1,0,3,4,1,0,1,0,0,0,0,6.955592608396297,0,2,0,0,1,0,0,1
0,3.0,0.0,0.0,0.0,0.0,0.0,True,0,6896,2,0,3,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
0,9.0,0.0,0.0,0.0,0.0,0.0,True,1,6896,3,0,3,5,1,0,0,0,0,1,0,0.0,1,3,0,0,1,0,0,1
